userId,type,numberOfStamps,Date,HrOD,WOD,TOD,date
57752dc3f2560abe7b423e3a,1,1,2/7/17,21,Tue,21:14:06,2017-02-07T21:14:06.000Z
57753f7af2560abe7b424007,1,1,2/7/17,21,Tue,21:11:25,2017-02-07T21:11:25.000Z
57d1b35f22c3ffdf33418bdc,1,1,2/7/17,21,Tue,21:02:05,2017-02-07T21:02:05.000Z
57753dc5f2560abe7b423fd9,1,1,2/7/17,20,Tue,20:59:50,2017-02-07T20:59:50.000Z
57768577f2560abe7b4248a9,1,1,2/7/17,20,Tue,20:37:50,2017-02-07T20:37:50.000Z
57768577f2560abe7b4248a9,2,,2/7/17,20,Tue,20:39:30,2017-02-07T20:39:30.000Z
58536fca67c748fd3f6aa237,1,1,2/7/17,20,Tue,20:31:24,2017-02-07T20:31:24.000Z
57752c4cf2560abe7b423e02,1,2,2/7/17,20,Tue,20:31:18,2017-02-07T20:31:18.000Z
5776906cf2560abe7b424a9b,1,1,2/7/17,20,Tue,20:18:24,2017-02-07T20:18:24.000Z
57768fb9f2560abe7b424a7d,1,1,2/7/17,20,Tue,20:00:53,2017-02-07T20:00:53.000Z
57752c60f2560abe7b423e05,1,3,2/7/17,19,Tue,19:55:22,2017-02-07T19:55:22.000Z
5776a0a8f2560abe7b424d1f,1,1,2/7/17,19,Tue,19:36:42,2017-02-07T19:36:42.000Z
577639daf2560abe7b42469c,1,3,2/7/17,19,Tue,19:37:12,2017-02-07T19:37:12.000Z
57769951f2560abe7b424c2c,1,2,2/7/17,19,Tue,19:26:52,2017-02-07T19:26:52.000Z
57763857f2560abe7b424655,1,1,2/7/17,19,Tue,19:23:25,2017-02-07T19:23:25.000Z
589a1dccc3195b10081656bb,1,1,2/7/17,19,Tue,19:19:50,2017-02-07T19:19:50.000Z
589a1dccc3195b10081656bb,4,,2/7/17,19,Tue,19:21:29,2017-02-07T19:21:29.000Z
57768026f2560abe7b4247bc,1,1,2/6/17,4,Mon,4:22:10,2017-02-06T04:22:10.000Z
587c4097da30f1730757d6c5,1,2,2/6/17,4,Mon,4:02:55,2017-02-06T04:02:55.000Z
587c4097da30f1730757d6c5,1,,2/6/17,4,Mon,4:02:53,2017-02-06T04:02:53.000Z
585c54362df8a46b6ab36b16,1,1,2/6/17,3,Mon,3:26:45,2017-02-06T03:26:45.000Z
5897ec51c3195b10081656b6,1,2,2/6/17,3,Mon,3:24:18,2017-02-06T03:24:18.000Z
5897ec51c3195b10081656b6,4,,2/6/17,3,Mon,3:25:57,2017-02-06T03:25:57.000Z
5775d1dcc3900d02658da76b,1,2,2/6/17,3,Mon,3:12:13,2017-02-06T03:12:13.000Z
57752c59f2560abe7b423e04,1,2,2/6/17,2,Mon,2:24:28,2017-02-06T02:24:28.000Z
5776bc99f2560abe7b425287,1,2,2/6/17,2,Mon,2:18:10,2017-02-06T02:18:10.000Z
5776248ff2560abe7b4242d5,1,1,2/6/17,2,Mon,2:11:19,2017-02-06T02:11:19.000Z
57ef0c17469fef6874e9526b,1,1,2/6/17,2,Mon,2:08:34,2017-02-06T02:08:34.000Z
57ef0c17469fef6874e9526b,2,,2/6/17,2,Mon,2:08:32,2017-02-06T02:08:32.000Z
585df7e92df8a46b6ab36b25,1,2,2/6/17,2,Mon,2:06:23,2017-02-06T02:06:23.000Z
577c5f956a166e675740430b,1,1,2/6/17,1,Mon,1:39:44,2017-02-06T01:39:44.000Z
5897d3e3f35b139d20b50999,1,2,2/6/17,1,Mon,1:39:59,2017-02-06T01:39:59.000Z
5897d3e3f35b139d20b50999,4,,2/6/17,1,Mon,1:39:57,2017-02-06T01:39:57.000Z
57754529f2560abe7b4240e6,1,2,2/6/17,1,Mon,1:15:04,2017-02-06T01:15:04.000Z
58200447f0ce34b83ff92591,1,3,2/6/17,1,Mon,1:10:44,2017-02-06T01:10:44.000Z
5897cac0c3195b10081656b5,1,1,2/6/17,1,Mon,1:01:02,2017-02-06T01:01:02.000Z
5897cac0c3195b10081656b5,4,,2/6/17,1,Mon,1:01:00,2017-02-06T01:01:00.000Z
57752be9f2560abe7b423df3,1,3,2/6/17,0,Mon,0:47:24,2017-02-06T00:47:24.000Z
57763a26f2560abe7b4246aa,1,2,2/6/17,0,Mon,0:41:20,2017-02-06T00:41:20.000Z
57752cecf2560abe7b423e19,2,,2/6/17,0,Mon,0:33:34,2017-02-06T00:33:34.000Z
57753734f2560abe7b423f54,1,1,2/6/17,0,Mon,0:22:32,2017-02-06T00:22:32.000Z
57769ba2f2560abe7b424c93,1,1,2/6/17,0,Mon,0:21:35,2017-02-06T00:21:35.000Z
5897c0a9f35b139d20b50997,1,2,2/6/17,0,Mon,0:17:51,2017-02-06T00:17:51.000Z
5897c0a9f35b139d20b50997,4,,2/6/17,0,Mon,0:16:09,2017-02-06T00:16:09.000Z
57761da5f2560abe7b4241a4,1,1,2/6/17,0,Mon,0:05:33,2017-02-06T00:05:33.000Z
577543caf2560abe7b4240af,1,1,2/5/17,23,Sun,23:53:11,2017-02-05T23:53:11.000Z
578069ac6a166e6757404331,1,2,2/5/17,23,Sun,23:49:28,2017-02-05T23:49:28.000Z
57752ca3f2560abe7b423e0f,1,1,2/5/17,23,Sun,23:12:02,2017-02-05T23:12:02.000Z
577690a5f2560abe7b424aa5,1,1,2/5/17,23,Sun,23:09:29,2017-02-05T23:09:29.000Z
57761c6ff2560abe7b424177,1,1,2/5/17,23,Sun,23:03:12,2017-02-05T23:03:12.000Z
577542caf2560abe7b424087,1,4,2/5/17,22,Sun,22:52:43,2017-02-05T22:52:43.000Z
57761e11f2560abe7b4241b4,1,2,2/5/17,22,Sun,22:51:44,2017-02-05T22:51:44.000Z
57cdf1efb0939c900bb00da7,1,1,2/5/17,22,Sun,22:37:27,2017-02-05T22:37:27.000Z
5776b3faf2560abe7b4250ed,1,1,2/5/17,22,Sun,22:26:01,2017-02-05T22:26:01.000Z
57763e1df2560abe7b42475f,1,1,2/5/17,22,Sun,22:23:10,2017-02-05T22:23:10.000Z
57769611f2560abe7b424b98,1,2,2/5/17,22,Sun,22:24:16,2017-02-05T22:24:16.000Z
57752d06f2560abe7b423e1d,1,1,2/5/17,22,Sun,22:16:22,2017-02-05T22:16:22.000Z
5776a0a8f2560abe7b424d1f,1,1,2/5/17,22,Sun,22:15:16,2017-02-05T22:15:16.000Z
58964232f35b139d20b50981,1,3,2/5/17,22,Sun,22:04:26,2017-02-05T22:04:26.000Z
57762c3af2560abe7b42442a,1,1,2/5/17,21,Sun,21:59:59,2017-02-05T21:59:59.000Z
5776b543f2560abe7b42512c,1,2,2/5/17,21,Sun,21:56:09,2017-02-05T21:56:09.000Z
579cf0d414398f413eddca50,1,1,2/5/17,21,Sun,21:57:21,2017-02-05T21:57:21.000Z
577540d1f2560abe7b424037,1,1,2/5/17,21,Sun,21:53:24,2017-02-05T21:53:24.000Z
57768cbcf2560abe7b4249f6,1,1,2/5/17,21,Sun,21:48:33,2017-02-05T21:48:33.000Z
577533b6f2560abe7b423ec2,1,3,2/5/17,21,Sun,21:44:13,2017-02-05T21:44:13.000Z
58979b80f35b139d20b5098d,1,1,2/5/17,21,Sun,21:41:34,2017-02-05T21:41:34.000Z
58979b80f35b139d20b5098d,1,3,2/5/17,21,Sun,21:38:51,2017-02-05T21:38:51.000Z
58979b80f35b139d20b5098d,4,,2/5/17,21,Sun,21:37:40,2017-02-05T21:37:40.000Z
57753919f2560abe7b423f7a,1,1,2/5/17,21,Sun,21:33:29,2017-02-05T21:33:29.000Z
57752c60f2560abe7b423e05,1,2,2/5/17,21,Sun,21:33:52,2017-02-05T21:33:52.000Z
57752c60f2560abe7b423e05,2,,2/5/17,21,Sun,21:33:51,2017-02-05T21:33:51.000Z
5775352ff2560abe7b423f01,1,1,2/5/17,21,Sun,21:24:46,2017-02-05T21:24:46.000Z
5776bbbef2560abe7b425260,1,1,2/5/17,21,Sun,21:20:14,2017-02-05T21:20:14.000Z
5776bbbef2560abe7b425260,2,,2/5/17,21,Sun,21:20:13,2017-02-05T21:20:13.000Z
5776846cf2560abe7b42487a,1,2,2/5/17,21,Sun,21:16:28,2017-02-05T21:16:28.000Z
57769ab9f2560abe7b424c6c,1,1,2/5/17,21,Sun,21:17:39,2017-02-05T21:17:39.000Z
57763696f2560abe7b424607,1,4,2/5/17,21,Sun,21:15:50,2017-02-05T21:15:50.000Z
5775d1dcc3900d02658da76b,1,1,2/5/17,21,Sun,21:10:06,2017-02-05T21:10:06.000Z
58869e85da30f1730757d714,1,2,2/5/17,21,Sun,21:09:30,2017-02-05T21:09:30.000Z
579d118314398f413eddca52,1,2,2/5/17,21,Sun,21:05:11,2017-02-05T21:05:11.000Z
57752f7af2560abe7b423e3b,1,1,2/5/17,20,Sun,20:53:43,2017-02-05T20:53:43.000Z
57752f7af2560abe7b423e3b,2,,2/5/17,20,Sun,20:52:00,2017-02-05T20:52:00.000Z
5776ba14f2560abe7b425214,1,1,2/5/17,20,Sun,20:34:42,2017-02-05T20:34:42.000Z
57768d7cf2560abe7b424a17,1,1,2/5/17,20,Sun,20:31:39,2017-02-05T20:31:39.000Z
57752c53f2560abe7b423e03,1,1,2/5/17,20,Sun,20:27:39,2017-02-05T20:27:39.000Z
57752c53f2560abe7b423e03,2,,2/5/17,20,Sun,20:27:38,2017-02-05T20:27:38.000Z
5858b74651d41e7c5461ea42,1,1,2/5/17,20,Sun,20:23:23,2017-02-05T20:23:23.000Z
57757dab5e812cbc5c0f8166,1,1,2/5/17,20,Sun,20:22:26,2017-02-05T20:22:26.000Z
57870c26cb720c2f431dadb9,1,1,2/5/17,20,Sun,20:14:02,2017-02-05T20:14:02.000Z
57753c9cf2560abe7b423fa9,1,2,2/5/17,20,Sun,20:03:11,2017-02-05T20:03:11.000Z
588cfbcaf5b6a8a1344ac547,1,1,2/5/17,20,Sun,20:03:47,2017-02-05T20:03:47.000Z
577689baf2560abe7b42496d,1,2,2/5/17,19,Sun,19:51:53,2017-02-05T19:51:53.000Z
57769cbff2560abe7b424cc8,1,1,2/5/17,19,Sun,19:38:00,2017-02-05T19:38:00.000Z
57752bfdf2560abe7b423df6,2,,2/5/17,19,Sun,19:33:13,2017-02-05T19:33:13.000Z
58977d97c3195b10081656ab,1,1,2/5/17,19,Sun,19:31:44,2017-02-05T19:31:44.000Z
58977d97c3195b10081656ab,4,,2/5/17,19,Sun,19:33:23,2017-02-05T19:33:23.000Z
5896b138c3195b10081656a6,1,1,2/5/17,4,Sun,4:59:42,2017-02-05T04:59:42.000Z
5896b138c3195b10081656a6,4,,2/5/17,5,Sun,5:01:20,2017-02-05T05:01:20.000Z
5858b6c567c748fd3f6aa25d,1,1,2/5/17,4,Sun,4:55:03,2017-02-05T04:55:03.000Z
5776aafff2560abe7b424f22,1,2,2/5/17,4,Sun,4:54:47,2017-02-05T04:54:47.000Z
57752d41f2560abe7b423e26,1,2,2/5/17,4,Sun,4:36:57,2017-02-05T04:36:57.000Z
586422693dd619f921c84b2c,1,2,2/5/17,4,Sun,4:35:09,2017-02-05T04:35:09.000Z
5776378af2560abe7b424631,1,2,2/5/17,4,Sun,4:26:41,2017-02-05T04:26:41.000Z
5870158dcbd01acf0b1d575f,1,2,2/5/17,3,Sun,3:58:44,2017-02-05T03:58:44.000Z
5793b8ecd8eb668c3d9e7584,1,2,2/5/17,3,Sun,3:58:09,2017-02-05T03:58:09.000Z
57769d14f2560abe7b424cd8,1,2,2/5/17,3,Sun,3:51:06,2017-02-05T03:51:06.000Z
577534faf2560abe7b423ef8,1,2,2/5/17,3,Sun,3:47:53,2017-02-05T03:47:53.000Z
5776844ef2560abe7b424875,1,3,2/5/17,3,Sun,3:45:30,2017-02-05T03:45:30.000Z
5776bba0f2560abe7b42525b,1,2,2/5/17,3,Sun,3:38:26,2017-02-05T03:38:26.000Z
587d7d73cbd01acf0b1d57b7,1,2,2/5/17,3,Sun,3:16:43,2017-02-05T03:16:43.000Z
5896983af35b139d20b50986,1,2,2/5/17,3,Sun,3:11:30,2017-02-05T03:11:30.000Z
5896983af35b139d20b50986,4,,2/5/17,3,Sun,3:11:26,2017-02-05T03:11:26.000Z
57752cc5f2560abe7b423e13,1,1,2/5/17,3,Sun,3:09:50,2017-02-05T03:09:50.000Z
57753944f2560abe7b423f81,1,2,2/5/17,3,Sun,3:01:57,2017-02-05T03:01:57.000Z
581e6ac88de6ea1c1b8ae9d5,2,,2/5/17,2,Sun,2:36:09,2017-02-05T02:36:09.000Z
578beebed8eb668c3d9e755a,1,1,2/5/17,2,Sun,2:35:47,2017-02-05T02:35:47.000Z
57754b18f2560abe7b424101,1,1,2/5/17,2,Sun,2:27:53,2017-02-05T02:27:53.000Z
57754b18f2560abe7b424101,2,,2/5/17,2,Sun,2:29:32,2017-02-05T02:29:32.000Z
577537f0f2560abe7b423f72,2,,2/5/17,2,Sun,2:15:17,2017-02-05T02:15:17.000Z
577627c8f2560abe7b424363,1,1,2/5/17,2,Sun,2:10:31,2017-02-05T02:10:31.000Z
57769367f2560abe7b424b21,1,1,2/5/17,1,Sun,1:53:10,2017-02-05T01:53:10.000Z
5775d1dcc3900d02658da76b,1,2,2/5/17,1,Sun,1:52:06,2017-02-05T01:52:06.000Z
58854d319d132b1c6291c4da,1,4,2/5/17,1,Sun,1:39:08,2017-02-05T01:39:08.000Z
57763c2af2560abe7b424705,1,1,2/5/17,1,Sun,1:19:41,2017-02-05T01:19:41.000Z
57763c2af2560abe7b424705,2,,2/5/17,1,Sun,1:19:39,2017-02-05T01:19:39.000Z
57767e47f2560abe7b42476e,1,4,2/5/17,1,Sun,1:18:53,2017-02-05T01:18:53.000Z
57754b5ef2560abe7b42410d,1,2,2/5/17,1,Sun,1:02:32,2017-02-05T01:02:32.000Z
57752c96f2560abe7b423e0d,1,2,2/5/17,1,Sun,1:02:53,2017-02-05T01:02:53.000Z
5775451cf2560abe7b4240e4,1,11,2/5/17,0,Sun,0:53:57,2017-02-05T00:53:57.000Z
5775451cf2560abe7b4240e4,2,,2/5/17,0,Sun,0:53:49,2017-02-05T00:53:49.000Z
588e3f50f6c45d605e6a7edc,1,3,2/5/17,0,Sun,0:49:41,2017-02-05T00:49:41.000Z
588e3f50f6c45d605e6a7edc,1,1,2/5/17,0,Sun,0:48:27,2017-02-05T00:48:27.000Z
577536c1f2560abe7b423f41,1,2,2/5/17,0,Sun,0:35:58,2017-02-05T00:35:58.000Z
5776900ef2560abe7b424a8c,1,4,2/5/17,0,Sun,0:32:35,2017-02-05T00:32:35.000Z
5855ff2067c748fd3f6aa247,1,1,2/5/17,0,Sun,0:30:56,2017-02-05T00:30:56.000Z
57768fb9f2560abe7b424a7d,1,1,2/5/17,0,Sun,0:31:51,2017-02-05T00:31:51.000Z
5776bbe5f2560abe7b425267,1,4,2/5/17,0,Sun,0:29:50,2017-02-05T00:29:50.000Z
57753475f2560abe7b423ee2,1,2,2/5/17,0,Sun,0:19:09,2017-02-05T00:19:09.000Z
57763a26f2560abe7b4246aa,1,2,2/5/17,0,Sun,0:17:54,2017-02-05T00:17:54.000Z
57763addf2560abe7b4246c9,1,1,2/5/17,0,Sun,0:12:14,2017-02-05T00:12:14.000Z
57763addf2560abe7b4246c9,2,,2/5/17,0,Sun,0:12:12,2017-02-05T00:12:12.000Z
57763e23f2560abe7b424760,1,2,2/5/17,0,Sun,0:08:47,2017-02-05T00:08:47.000Z
5892a35cc3195b1008165692,1,1,2/5/17,0,Sun,0:02:26,2017-02-05T00:02:26.000Z
58966b54f35b139d20b50984,1,2,2/5/17,0,Sun,0:01:34,2017-02-05T00:01:34.000Z
58966b54f35b139d20b50984,4,,2/4/17,23,Sat,23:59:51,2017-02-04T23:59:51.000Z
5775811ec3900d02658da75d,1,2,2/4/17,23,Sat,23:59:47,2017-02-04T23:59:47.000Z
5776a803f2560abe7b424e8e,1,1,2/4/17,23,Sat,23:58:22,2017-02-04T23:58:22.000Z
5776a803f2560abe7b424e8e,4,,2/4/17,23,Sat,23:56:40,2017-02-04T23:56:40.000Z
5776b135f2560abe7b42505f,1,1,2/4/17,23,Sat,23:55:55,2017-02-04T23:55:55.000Z
5892a35cc3195b1008165692,1,2,2/4/17,23,Sat,23:47:50,2017-02-04T23:47:50.000Z
57762620f2560abe7b42431b,1,2,2/4/17,23,Sat,23:23:22,2017-02-04T23:23:22.000Z
577540eaf2560abe7b42403b,1,2,2/4/17,23,Sat,23:14:00,2017-02-04T23:14:00.000Z
57769b71f2560abe7b424c8b,1,1,2/4/17,22,Sat,22:54:19,2017-02-04T22:54:19.000Z
57753d6af2560abe7b423fca,1,1,2/4/17,22,Sat,22:47:12,2017-02-04T22:47:12.000Z
577543caf2560abe7b4240af,1,2,2/4/17,22,Sat,22:42:41,2017-02-04T22:42:41.000Z
57767f13f2560abe7b42478d,1,2,2/4/17,22,Sat,22:39:45,2017-02-04T22:39:45.000Z
57ce101affc2b30e3485095c,1,4,2/4/17,22,Sat,22:31:57,2017-02-04T22:31:57.000Z
57a6685514398f413eddca97,1,1,2/4/17,22,Sat,22:31:25,2017-02-04T22:31:25.000Z
57754b18f2560abe7b424101,1,1,2/4/17,22,Sat,22:29:15,2017-02-04T22:29:15.000Z
5775363cf2560abe7b423f2c,1,2,2/4/17,22,Sat,22:26:59,2017-02-04T22:26:59.000Z
5776bd5bf2560abe7b4252a9,1,1,2/4/17,22,Sat,22:16:23,2017-02-04T22:16:23.000Z
5776bd5bf2560abe7b4252a9,2,,2/4/17,22,Sat,22:16:22,2017-02-04T22:16:22.000Z
588fb293f6c45d605e6a7eea,1,1,2/4/17,22,Sat,22:13:56,2017-02-04T22:13:56.000Z
5896519cc3195b100816569f,1,2,2/4/17,22,Sat,22:13:34,2017-02-04T22:13:34.000Z
5896519cc3195b100816569f,4,,2/4/17,22,Sat,22:13:31,2017-02-04T22:13:31.000Z
57753583f2560abe7b423f0f,1,2,2/4/17,22,Sat,22:07:19,2017-02-04T22:07:19.000Z
57752d06f2560abe7b423e1d,1,2,2/4/17,22,Sat,22:07:39,2017-02-04T22:07:39.000Z
5776a1d9f2560abe7b424d57,1,1,2/4/17,22,Sat,22:06:44,2017-02-04T22:06:44.000Z
5776a1d9f2560abe7b424d57,1,1,2/4/17,22,Sat,22:06:35,2017-02-04T22:06:35.000Z
57769b4cf2560abe7b424c85,1,2,2/4/17,22,Sat,22:03:03,2017-02-04T22:03:03.000Z
57769d30f2560abe7b424cdd,1,2,2/4/17,21,Sat,21:54:49,2017-02-04T21:54:49.000Z
57754b7ff2560abe7b424113,1,2,2/4/17,21,Sat,21:49:39,2017-02-04T21:49:39.000Z
57754b7ff2560abe7b424113,1,1,2/4/17,21,Sat,21:49:19,2017-02-04T21:49:19.000Z
5776226ff2560abe7b424275,2,,2/4/17,21,Sat,21:37:03,2017-02-04T21:37:03.000Z
57768912f2560abe7b42494f,1,2,2/4/17,21,Sat,21:36:57,2017-02-04T21:36:57.000Z
57752ca3f2560abe7b423e0f,1,1,2/4/17,21,Sat,21:30:45,2017-02-04T21:30:45.000Z
57a644d8be66b3e530c142fa,1,1,2/4/17,21,Sat,21:15:29,2017-02-04T21:15:29.000Z
5775d1dcc3900d02658da76b,2,,2/4/17,21,Sat,21:08:43,2017-02-04T21:08:43.000Z
5775d1dcc3900d02658da76b,1,1,2/4/17,21,Sat,21:07:00,2017-02-04T21:07:00.000Z
577537ddf2560abe7b423f6f,1,1,2/4/17,21,Sat,21:07:04,2017-02-04T21:07:04.000Z
58964232f35b139d20b50981,1,1,2/4/17,21,Sat,21:06:05,2017-02-04T21:06:05.000Z
58964232f35b139d20b50981,4,,2/4/17,21,Sat,21:04:24,2017-02-04T21:04:24.000Z
580d4072af6920fd2e5328a0,1,1,2/4/17,20,Sat,20:50:05,2017-02-04T20:50:05.000Z
57752c60f2560abe7b423e05,1,4,2/4/17,20,Sat,20:39:44,2017-02-04T20:39:44.000Z
577630c9f2560abe7b4244fc,1,1,2/4/17,20,Sat,20:27:41,2017-02-04T20:27:41.000Z
577542bef2560abe7b424085,1,1,2/4/17,20,Sat,20:26:11,2017-02-04T20:26:11.000Z
589637edf35b139d20b5097f,1,1,2/4/17,20,Sat,20:22:21,2017-02-04T20:22:21.000Z
589637edf35b139d20b5097f,4,,2/4/17,20,Sat,20:22:15,2017-02-04T20:22:15.000Z
57752bfdf2560abe7b423df6,1,1,2/4/17,20,Sat,20:14:13,2017-02-04T20:14:13.000Z
58869e85da30f1730757d714,1,2,2/4/17,19,Sat,19:58:51,2017-02-04T19:58:51.000Z
58869e85da30f1730757d714,1,2,2/4/17,20,Sat,20:00:21,2017-02-04T20:00:21.000Z
57753ca2f2560abe7b423faa,2,,2/4/17,19,Sat,19:47:44,2017-02-04T19:47:44.000Z
57753ca2f2560abe7b423faa,1,7,2/4/17,19,Sat,19:47:42,2017-02-04T19:47:42.000Z
57753dfbf2560abe7b423fe2,1,2,2/4/17,19,Sat,19:37:36,2017-02-04T19:37:36.000Z
58955cdaf35b139d20b5097c,1,2,2/4/17,4,Sat,4:47:35,2017-02-04T04:47:35.000Z
58955cdaf35b139d20b5097c,4,,2/4/17,4,Sat,4:47:34,2017-02-04T04:47:34.000Z
57754ba3f2560abe7b424119,1,1,2/4/17,4,Sat,4:39:18,2017-02-04T04:39:18.000Z
5776aafff2560abe7b424f22,1,2,2/4/17,4,Sat,4:38:22,2017-02-04T04:38:22.000Z
57754510f2560abe7b4240e2,1,1,2/4/17,4,Sat,4:28:43,2017-02-04T04:28:43.000Z
589554c0f35b139d20b5097b,1,1,2/4/17,4,Sat,4:22:32,2017-02-04T04:22:32.000Z
57761c46f2560abe7b424170,1,3,2/4/17,4,Sat,4:19:21,2017-02-04T04:19:21.000Z
57754205f2560abe7b424067,2,,2/4/17,4,Sat,4:16:22,2017-02-04T04:16:22.000Z
5775444ff2560abe7b4240c4,1,1,2/4/17,4,Sat,4:17:10,2017-02-04T04:17:10.000Z
589554c0f35b139d20b5097b,1,1,2/4/17,4,Sat,4:11:26,2017-02-04T04:11:26.000Z
589554c0f35b139d20b5097b,4,,2/4/17,4,Sat,4:11:23,2017-02-04T04:11:23.000Z
58955409c3195b100816569b,1,1,2/4/17,4,Sat,4:11:36,2017-02-04T04:11:36.000Z
58955409c3195b100816569b,4,,2/4/17,4,Sat,4:09:55,2017-02-04T04:09:55.000Z
578069ac6a166e6757404331,1,2,2/4/17,4,Sat,4:04:38,2017-02-04T04:04:38.000Z
57763c2af2560abe7b424705,1,2,2/4/17,3,Sat,3:37:55,2017-02-04T03:37:55.000Z
57753e0df2560abe7b423fe5,1,3,2/4/17,3,Sat,3:33:13,2017-02-04T03:33:13.000Z
5776278df2560abe7b424359,1,2,2/4/17,3,Sat,3:30:03,2017-02-04T03:30:03.000Z
57752ca3f2560abe7b423e0f,1,1,2/4/17,3,Sat,3:25:16,2017-02-04T03:25:16.000Z
57769d30f2560abe7b424cdd,1,2,2/4/17,3,Sat,3:26:15,2017-02-04T03:26:15.000Z
57754398f2560abe7b4240a7,1,2,2/4/17,3,Sat,3:13:50,2017-02-04T03:13:50.000Z
586da84ccbd01acf0b1d5756,1,2,2/4/17,3,Sat,3:13:27,2017-02-04T03:13:27.000Z
581958d9f0ce34b83ff92573,1,1,2/4/17,2,Sat,2:59:49,2017-02-04T02:59:49.000Z
57892c48d8eb668c3d9e7538,1,2,2/4/17,2,Sat,2:59:13,2017-02-04T02:59:13.000Z
5785a70def459a024c48a80a,2,,2/4/17,2,Sat,2:42:27,2017-02-04T02:42:27.000Z
57754cd9f2560abe7b424150,2,,2/4/17,2,Sat,2:28:16,2017-02-04T02:28:16.000Z
57753607f2560abe7b423f23,1,1,2/4/17,2,Sat,2:15:18,2017-02-04T02:15:18.000Z
57762dbbf2560abe7b42446f,1,1,2/4/17,2,Sat,2:08:59,2017-02-04T02:08:59.000Z
57762feff2560abe7b4244d7,1,2,2/4/17,2,Sat,2:08:01,2017-02-04T02:08:01.000Z
5775434cf2560abe7b42409b,1,1,2/4/17,2,Sat,2:02:31,2017-02-04T02:02:31.000Z
57768d56f2560abe7b424a11,1,1,2/4/17,1,Sat,1:55:18,2017-02-04T01:55:18.000Z
577532b9f2560abe7b423e97,1,1,2/4/17,1,Sat,1:48:55,2017-02-04T01:48:55.000Z
5895319cc3195b1008165699,1,7,2/4/17,1,Sat,1:44:42,2017-02-04T01:44:42.000Z
5895319cc3195b1008165699,4,,2/4/17,1,Sat,1:44:40,2017-02-04T01:44:40.000Z
57e44bf5b259d4a64d5d3028,1,1,2/4/17,1,Sat,1:35:37,2017-02-04T01:35:37.000Z
5892a00bf6c45d605e6a7f0a,1,2,2/4/17,1,Sat,1:27:13,2017-02-04T01:27:13.000Z
5848ce9867c748fd3f6aa1f6,1,1,2/4/17,1,Sat,1:26:23,2017-02-04T01:26:23.000Z
57752d06f2560abe7b423e1d,1,2,2/4/17,1,Sat,1:22:35,2017-02-04T01:22:35.000Z
57752d48f2560abe7b423e27,1,1,2/4/17,1,Sat,1:13:25,2017-02-04T01:13:25.000Z
57752d48f2560abe7b423e27,2,,2/4/17,1,Sat,1:11:44,2017-02-04T01:11:44.000Z
5776937ef2560abe7b424b25,1,2,2/4/17,1,Sat,1:04:23,2017-02-04T01:04:23.000Z
589526c6f35b139d20b50978,1,2,2/4/17,0,Sat,0:57:03,2017-02-04T00:57:03.000Z
589526c6f35b139d20b50978,4,,2/4/17,0,Sat,0:57:01,2017-02-04T00:57:01.000Z
589522a4c3195b1008165698,1,1,2/4/17,0,Sat,0:40:48,2017-02-04T00:40:48.000Z
589522a4c3195b1008165698,4,,2/4/17,0,Sat,0:40:46,2017-02-04T00:40:46.000Z
57767f48f2560abe7b424795,5,-1,2/4/17,0,Sat,0:40:15,2017-02-04T00:40:15.000Z
57767f48f2560abe7b424795,1,1,2/4/17,0,Sat,0:40:13,2017-02-04T00:40:13.000Z
57767f48f2560abe7b424795,1,1,2/4/17,0,Sat,0:38:33,2017-02-04T00:38:33.000Z
57e8802eb259d4a64d5d3054,1,1,2/4/17,0,Sat,0:35:35,2017-02-04T00:35:35.000Z
5895213fc3195b1008165697,4,,2/4/17,0,Sat,0:33:50,2017-02-04T00:33:50.000Z
5895213fc3195b1008165697,1,2,2/4/17,0,Sat,0:33:16,2017-02-04T00:33:16.000Z
5895213fc3195b1008165697,4,,2/4/17,0,Sat,0:34:54,2017-02-04T00:34:54.000Z
577542c4f2560abe7b424086,1,1,2/4/17,0,Sat,0:25:06,2017-02-04T00:25:06.000Z
586d93e0cbd01acf0b1d5754,1,1,2/4/17,0,Sat,0:25:06,2017-02-04T00:25:06.000Z
588be959da30f1730757d72c,1,1,2/4/17,0,Sat,0:17:58,2017-02-04T00:17:58.000Z
578014816a166e675740432c,1,1,2/4/17,0,Sat,0:15:49,2017-02-04T00:15:49.000Z
57769a8af2560abe7b424c63,1,1,2/4/17,0,Sat,0:13:35,2017-02-04T00:13:35.000Z
588e55baf6c45d605e6a7edf,1,1,2/4/17,0,Sat,0:10:10,2017-02-04T00:10:10.000Z
57768586f2560abe7b4248ab,1,1,2/4/17,0,Sat,0:00:41,2017-02-04T00:00:41.000Z
57769aeef2560abe7b424c74,1,1,2/3/17,23,Fri,23:41:49,2017-02-03T23:41:49.000Z
57769aeef2560abe7b424c74,1,,2/3/17,23,Fri,23:41:47,2017-02-03T23:41:47.000Z
58951563f35b139d20b50975,1,2,2/3/17,23,Fri,23:40:56,2017-02-03T23:40:56.000Z
58951563f35b139d20b50975,4,,2/3/17,23,Fri,23:40:55,2017-02-03T23:40:55.000Z
582691fee10f2b356ee2499f,1,2,2/3/17,23,Fri,23:33:28,2017-02-03T23:33:28.000Z
57752bfdf2560abe7b423df6,1,2,2/3/17,23,Fri,23:06:39,2017-02-03T23:06:39.000Z
